Time,Bus Voltage,Battery Voltage,Current,Power,Temperature,Humidity
12172.27,3.94,3.91,349.4,1376.0,22.3,27.3
12174.28,3.94,3.9,349.8,1380.0,22.2,27.4
12176.29,3.94,3.9,349.2,1376.0,22.2,27.3
12178.3,3.94,3.9,349.6,1376.0,22.3,27.4
12180.31,3.94,3.91,348.8,1374.0,22.2,27.3
12182.32,3.94,3.91,348.4,1374.0,22.3,27.3
12184.33,3.94,3.9,349.2,1374.0,22.3,27.4
12186.34,3.94,3.9,348.1,1376.0,22.2,27.3
12188.35,3.94,3.9,350.6,1382.0,22.2,27.3
12190.36,3.94,3.91,349.5,1376.0,22.2,27.3
12192.37,3.94,3.9,349.0,1376.0,22.3,27.4
12194.38,3.94,3.91,348.9,1374.0,22.2,27.4
12196.39,3.94,3.91,348.5,1374.0,22.2,27.3
12198.4,3.94,3.91,348.9,1376.0,22.3,27.3
12200.41,3.94,3.91,348.9,1376.0,22.2,27.3
12202.42,3.94,3.91,350.0,1374.0,22.3,27.3
12204.43,3.94,3.91,348.9,1376.0,22.2,27.4
12206.44,3.94,3.91,348.7,1374.0,22.2,27.3
12208.45,3.94,3.9,349.6,1376.0,22.2,27.4
12210.46,3.94,3.91,348.6,1374.0,22.2,27.4
12212.46,3.94,3.91,348.4,1376.0,22.3,27.3
12214.47,3.94,3.91,349.1,1376.0,22.2,27.3
12216.49,3.94,3.9,348.5,1374.0,22.2,27.3
12218.5,3.94,3.91,347.7,1370.0,22.2,27.3
12220.5,3.94,3.91,347.4,1366.0,22.2,27.4
12222.51,3.94,3.91,347.8,1374.0,22.2,27.4
12224.52,3.94,3.91,348.9,1376.0,22.2,27.3
12226.54,3.94,3.91,348.3,1374.0,22.3,27.4
12228.54,3.94,3.91,347.5,1370.0,22.3,27.3
12230.55,3.94,3.9,347.6,1370.0,22.3,27.4
12232.56,3.94,3.9,347.6,1370.0,22.2,27.3
12461.66,3.93,3.9,310.8,1222.0,22.2,27.4
12463.67,3.94,3.9,319.5,1258.0,22.2,27.3
12465.68,3.94,3.91,329.5,1298.0,22.2,27.2
12467.69,3.94,3.91,337.8,1330.0,22.2,27.3
12469.7,3.94,3.91,337.3,1330.0,22.3,27.2
12471.71,3.94,3.91,325.1,1282.0,22.2,27.0
12473.72,3.95,3.91,345.6,1364.0,22.3,27.3
12475.73,3.94,3.91,344.6,1360.0,22.2,27.4
12477.74,3.95,3.91,345.4,1364.0,22.2,27.4
12479.75,3.94,3.91,344.7,1360.0,22.2,27.3
12481.76,3.94,3.91,343.2,1356.0,22.2,27.3
12483.77,3.95,3.91,344.2,1360.0,22.2,27.4
12485.78,3.95,3.91,343.8,1356.0,22.3,27.3
12487.79,3.95,3.91,344.1,1360.0,22.3,27.3
12489.8,3.94,3.91,344.2,1360.0,22.2,27.3
12491.81,3.94,3.91,343.6,1356.0,22.2,27.3
12493.82,3.94,3.91,343.7,1356.0,22.2,27.3
12495.83,3.95,3.91,344.2,1356.0,22.2,27.4
12497.84,3.94,3.91,343.9,1356.0,22.3,27.4
12499.85,3.95,3.91,343.9,1356.0,22.3,27.3
12501.86,3.94,3.91,344.1,1360.0,22.2,27.4
12503.87,3.95,3.91,343.6,1356.0,22.2,27.4
12505.87,3.95,3.91,343.9,1356.0,22.2,27.3
12507.88,3.94,3.91,343.8,1356.0,22.2,27.3
12509.9,3.95,3.91,343.3,1356.0,22.2,27.4
12511.91,3.95,3.91,343.3,1356.0,22.2,27.4
12513.91,3.95,3.91,342.2,1354.0,22.3,27.4
12515.92,3.95,3.91,342.2,1350.0,22.2,27.4
12517.93,3.94,3.91,341.7,1346.0,22.2,27.3
12519.94,3.94,3.91,341.8,1346.0,22.3,27.4
12521.95,3.94,3.91,341.3,1350.0,22.2,27.5
12523.96,3.95,3.91,342.0,1346.0,22.2,27.3
12525.97,3.94,3.91,341.3,1346.0,22.2,27.3
12527.98,3.94,3.91,341.0,1346.0,22.2,27.4
12529.99,3.95,3.91,341.6,1346.0,22.2,27.4
12532.0,3.94,3.91,341.4,1346.0,22.3,27.4
12534.01,3.95,3.91,340.7,1344.0,22.2,27.4
12536.02,3.95,3.91,341.0,1346.0,22.2,27.3
12538.03,3.95,3.91,339.3,1346.0,22.2,27.4
12540.04,3.94,3.91,339.1,1340.0,22.3,27.3
12542.05,3.94,3.91,339.0,1336.0,22.2,27.2
12544.06,3.94,3.91,337.1,1330.0,22.2,27.4
12546.07,3.95,3.91,339.9,1340.0,22.3,27.2
12548.08,3.94,3.91,334.8,1320.0,22.3,27.3
12550.09,3.94,3.91,333.0,1314.0,22.3,27.3
12552.1,3.94,3.91,335.9,1324.0,22.2,27.3
12554.11,3.94,3.91,334.7,1320.0,22.3,27.3
12556.12,3.94,3.91,336.8,1328.0,22.2,27.2
12558.13,3.94,3.91,335.3,1320.0,22.2,27.3
12560.14,3.94,3.91,338.1,1328.0,22.2,27.3
12562.15,3.94,3.91,338.1,1330.0,22.3,27.4
12564.16,3.95,3.91,336.9,1336.0,22.2,27.4
12566.16,3.95,3.91,338.9,1336.0,22.3,27.3
12568.17,3.95,3.91,337.6,1330.0,22.3,27.3
12570.18,3.95,3.91,337.5,1330.0,22.3,27.4
12572.19,3.94,3.91,332.8,1310.0,22.3,27.3
12574.2,3.94,3.91,336.7,1328.0,22.3,27.3
12576.21,3.94,3.91,335.4,1324.0,22.2,27.3
12578.22,3.94,3.91,338.9,1336.0,22.3,27.3
12580.23,3.94,3.91,336.8,1330.0,22.3,27.3
12582.24,3.94,3.91,339.5,1334.0,22.3,27.3
12584.25,3.94,3.91,338.5,1334.0,22.3,27.2
12586.26,3.94,3.91,337.6,1334.0,22.2,27.3
12588.27,3.95,3.91,338.0,1334.0,22.3,27.3
12590.28,3.95,3.91,337.1,1330.0,22.2,27.3
12592.29,3.95,3.91,337.3,1330.0,22.3,27.3
12594.3,3.94,3.91,337.0,1330.0,22.3,27.3
12596.31,3.95,3.91,335.2,1328.0,22.2,27.2
12598.32,3.95,3.91,336.9,1328.0,22.2,27.4
12600.33,3.95,3.91,336.8,1328.0,22.3,27.3
12602.34,3.94,3.91,333.4,1320.0,22.3,27.2
12604.35,3.94,3.91,335.8,1328.0,22.3,27.3
12606.36,3.94,3.91,333.0,1308.0,22.3,27.2
12608.37,3.94,3.91,337.8,1334.0,22.2,27.4
12610.38,3.95,3.91,337.6,1334.0,22.3,27.3
12612.39,3.94,3.91,335.6,1324.0,22.2,27.3
12614.4,3.95,3.91,337.4,1328.0,22.2,27.3
12616.41,3.95,3.91,337.1,1334.0,22.3,27.3
12618.42,3.95,3.91,337.7,1330.0,22.2,27.4
12620.42,3.95,3.91,337.3,1330.0,22.2,27.4
12622.44,3.95,3.91,338.9,1336.0,22.2,27.3
12624.45,3.94,3.91,337.4,1334.0,22.2,27.3
12626.45,3.95,3.91,337.8,1334.0,22.3,27.2
12628.46,3.94,3.91,336.6,1318.0,22.2,27.1
12630.47,3.94,3.91,336.8,1328.0,22.3,27.2
12632.49,3.94,3.91,335.6,1324.0,22.2,27.3
12634.49,3.94,3.91,335.8,1328.0,22.2,27.3
12636.5,3.94,3.91,336.1,1328.0,22.3,27.2
12638.51,3.94,3.91,337.4,1334.0,22.2,27.3
12640.52,3.95,3.91,334.2,1320.0,22.2,27.4
12642.53,3.94,3.91,334.0,1318.0,22.2,27.3
12644.54,3.94,3.91,335.3,1324.0,22.2,27.3
12646.55,3.94,3.91,333.8,1318.0,22.3,27.3
12648.56,3.94,3.91,333.4,1318.0,22.2,27.3
12650.57,3.95,3.91,335.9,1328.0,22.3,27.4
12652.58,3.94,3.91,334.2,1318.0,22.3,27.3
12654.59,3.95,3.91,336.1,1328.0,22.2,27.3
12656.6,3.94,3.91,334.1,1320.0,22.2,27.4
12658.61,3.94,3.91,332.0,1308.0,22.2,27.3
12660.62,3.95,3.91,331.6,1318.0,22.2,27.3
12662.63,3.95,3.91,336.0,1324.0,22.2,27.3
12664.64,3.95,3.91,335.8,1328.0,22.3,27.3
12666.65,3.95,3.91,334.4,1320.0,22.2,27.4
12668.66,3.94,3.91,334.8,1320.0,22.3,27.3
12670.67,3.95,3.91,336.9,1330.0,22.3,27.3
12672.68,3.95,3.92,336.1,1328.0,22.2,27.3
12674.69,3.95,3.91,336.1,1328.0,22.2,27.4
12676.7,3.95,3.92,336.2,1330.0,22.3,27.3
12678.71,3.95,3.91,336.1,1328.0,22.2,27.4
12680.72,3.95,3.91,335.3,1318.0,22.3,27.4
12682.72,3.95,3.91,334.0,1324.0,22.2,27.4
12684.73,3.95,3.91,337.2,1330.0,22.2,27.3
12686.74,3.95,3.91,334.4,1320.0,22.3,27.3
12688.75,3.95,3.91,335.5,1324.0,22.2,27.3
12690.76,3.95,3.91,335.3,1324.0,22.2,27.4
12692.77,3.95,3.91,335.4,1324.0,22.3,27.3
12694.78,3.95,3.91,335.5,1324.0,22.3,27.4
12696.79,3.95,3.91,335.3,1324.0,22.3,27.4
12698.8,3.95,3.91,335.3,1324.0,22.2,27.4
12700.81,3.95,3.91,331.4,1318.0,22.2,27.3
12702.82,3.95,3.91,335.9,1328.0,22.3,27.2
12704.83,3.95,3.91,334.9,1320.0,22.3,27.1
12706.84,3.95,3.91,334.7,1320.0,22.3,27.3
12708.85,3.95,3.91,332.4,1310.0,22.3,27.3
12710.86,3.95,3.92,334.3,1320.0,22.3,27.3
12712.87,3.95,3.91,336.1,1328.0,22.3,27.4
12714.88,3.95,3.91,336.0,1328.0,22.2,27.4
12716.89,3.95,3.92,334.3,1324.0,22.3,27.3
12718.9,3.95,3.91,330.8,1320.0,22.3,27.4
12720.91,3.95,3.91,332.8,1314.0,22.3,27.3
12722.92,3.95,3.91,333.5,1308.0,22.2,27.4
12724.93,3.95,3.91,333.3,1318.0,22.2,27.4
12726.94,3.95,3.91,333.9,1320.0,22.3,27.3
12728.95,3.95,3.91,333.3,1314.0,22.3,27.3
12730.96,3.95,3.92,332.1,1310.0,22.2,27.2
12732.97,3.95,3.91,335.5,1324.0,22.2,27.3
12734.98,3.95,3.91,334.8,1320.0,22.3,27.2
12736.99,3.95,3.91,333.1,1314.0,22.3,27.4
12739.0,3.95,3.92,335.5,1328.0,22.3,27.4
12741.01,3.95,3.91,334.8,1324.0,22.2,27.3
12743.02,3.95,3.91,332.4,1308.0,22.3,27.1
12745.03,3.95,3.91,334.4,1324.0,22.2,27.3
12747.04,3.95,3.91,334.5,1324.0,22.3,27.3
12749.04,3.95,3.91,334.7,1318.0,22.2,27.4
12751.05,3.95,3.92,332.4,1314.0,22.2,27.3
12753.06,3.95,3.91,331.8,1310.0,22.2,27.4
12755.07,3.95,3.91,334.3,1320.0,22.2,27.3
12757.08,3.95,3.91,333.9,1318.0,22.2,27.4
12759.09,3.95,3.91,331.6,1310.0,22.2,27.4
12761.1,3.95,3.92,331.5,1308.0,22.2,27.3
12763.11,3.95,3.91,333.8,1318.0,22.2,27.4
12765.12,3.95,3.92,332.0,1310.0,22.2,27.4
12767.13,3.95,3.91,332.4,1304.0,22.2,27.2
12769.14,3.95,3.91,331.9,1310.0,22.3,27.3
12771.15,3.95,3.91,331.7,1314.0,22.3,27.2
12773.16,3.95,3.91,332.5,1314.0,22.3,27.3
12775.17,3.95,3.91,330.1,1304.0,22.3,27.3
12777.18,3.95,3.92,333.7,1318.0,22.2,27.4
12779.19,3.95,3.91,333.8,1318.0,22.3,27.3
12781.2,3.95,3.91,333.8,1320.0,22.3,27.3
12783.21,3.95,3.92,332.1,1310.0,22.2,27.3
12785.22,3.95,3.92,333.5,1318.0,22.2,27.3
12787.23,3.95,3.92,331.7,1318.0,22.3,27.4
12789.24,3.95,3.91,333.2,1318.0,22.3,27.3
12791.25,3.95,3.91,333.6,1318.0,22.2,27.3
12793.26,3.95,3.92,333.3,1318.0,22.2,27.4
12795.27,3.95,3.91,333.4,1318.0,22.2,27.4
12797.28,3.95,3.92,329.4,1300.0,22.2,27.4
12799.29,3.95,3.92,331.6,1310.0,22.2,27.2
12801.29,3.95,3.92,331.9,1310.0,22.3,27.2
12803.3,3.95,3.92,333.0,1314.0,22.3,27.3
12805.32,3.95,3.92,330.5,1304.0,22.2,27.4
12807.33,3.95,3.92,326.3,1300.0,22.3,27.2
12809.33,3.95,3.91,332.5,1308.0,22.3,27.3
12811.34,3.95,3.92,329.9,1304.0,22.2,27.2
12813.35,3.95,3.91,331.2,1308.0,22.2,27.4
12815.37,3.95,3.92,332.3,1314.0,22.3,27.2
12817.37,3.95,3.92,331.8,1310.0,22.3,27.3
12819.38,3.95,3.92,332.4,1314.0,22.2,27.4
12821.39,3.95,3.92,330.0,1304.0,22.3,27.3
12823.4,3.95,3.92,332.6,1314.0,22.3,27.3
12825.41,3.95,3.92,331.4,1308.0,22.2,27.3
12827.42,3.95,3.92,330.4,1310.0,22.2,27.3
12829.43,3.95,3.91,331.2,1318.0,22.2,27.4
12831.44,3.95,3.92,331.9,1310.0,22.3,27.4
12833.45,3.95,3.92,333.0,1318.0,22.2,27.3
12835.46,3.95,3.92,331.9,1310.0,22.3,27.4
12837.47,3.95,3.92,332.3,1314.0,22.3,27.3
12839.48,3.95,3.91,332.1,1310.0,22.2,27.3
12841.49,3.95,3.92,331.6,1310.0,22.2,27.4
12843.5,3.95,3.91,331.9,1310.0,22.2,27.3
12845.51,3.95,3.92,327.5,1304.0,22.2,27.4
12847.52,3.95,3.92,330.6,1308.0,22.2,27.3
12849.53,3.95,3.92,330.8,1308.0,22.3,27.5
12851.54,3.95,3.92,329.4,1300.0,22.2,27.4
12853.55,3.95,3.92,330.5,1308.0,22.3,27.3
12855.56,3.95,3.92,330.4,1304.0,22.2,27.4
12857.57,3.95,3.92,331.7,1310.0,22.2,27.3
12859.58,3.95,3.92,333.3,1318.0,22.2,27.4
12861.59,3.95,3.92,333.1,1318.0,22.3,27.4
12863.6,3.95,3.92,332.3,1310.0,22.2,27.3
12865.61,3.95,3.92,332.2,1314.0,22.2,27.3
12867.62,3.95,3.92,328.8,1300.0,22.3,27.4
12869.63,3.95,3.92,328.9,1300.0,22.2,27.3
12871.63,3.95,3.92,332.4,1314.0,22.2,27.3
12873.64,3.95,3.92,332.0,1310.0,22.2,27.3
12875.65,3.95,3.92,331.8,1310.0,22.3,27.3
12877.66,3.95,3.92,331.6,1304.0,22.2,27.3
12879.67,3.95,3.92,331.3,1308.0,22.2,27.3
12881.68,3.95,3.92,332.3,1314.0,22.2,27.3
12883.69,3.95,3.92,332.6,1314.0,22.2,27.3
12885.7,3.95,3.92,331.9,1314.0,22.2,27.3
12887.71,3.95,3.92,332.1,1308.0,22.2,27.4
12889.72,3.95,3.92,329.1,1300.0,22.2,27.3
12891.73,3.95,3.91,331.0,1308.0,22.2,27.3
12893.74,3.95,3.92,330.6,1308.0,22.2,27.3
12895.75,3.95,3.92,331.7,1310.0,22.2,27.3
12897.76,3.95,3.92,330.8,1304.0,22.2,27.3
12899.77,3.96,3.92,329.6,1310.0,22.2,27.4
12901.78,3.96,3.92,331.7,1310.0,22.2,27.4
12903.79,3.95,3.92,330.6,1308.0,22.2,27.4
12905.8,3.96,3.92,331.5,1310.0,22.2,27.3
12907.81,3.96,3.92,331.2,1314.0,22.2,27.4
12909.82,3.95,3.92,329.2,1304.0,22.2,27.2
12911.83,3.95,3.92,330.1,1314.0,22.2,27.4
12913.84,3.95,3.92,331.4,1308.0,22.3,27.4
12915.85,3.95,3.92,331.3,1310.0,22.2,27.4
12917.86,3.95,3.92,331.2,1310.0,22.2,27.4
12919.87,3.96,3.92,331.3,1310.0,22.2,27.4
12921.87,3.95,3.92,331.0,1310.0,22.2,27.3
12923.88,3.95,3.92,331.6,1304.0,22.2,27.4
12925.89,3.95,3.92,328.9,1300.0,22.2,27.4
12927.9,3.95,3.92,331.1,1308.0,22.2,27.4
12929.91,3.95,3.92,329.9,1304.0,22.2,27.3
12931.92,3.95,3.92,330.8,1308.0,22.2,27.3
12933.93,3.95,3.92,330.8,1308.0,22.2,27.3
12935.94,3.95,3.92,328.9,1294.0,22.2,27.3
12937.95,3.95,3.92,329.3,1300.0,22.3,27.3
12939.96,3.95,3.92,330.2,1304.0,22.3,27.4
12941.97,3.96,3.92,331.0,1308.0,22.2,27.4
12943.98,3.96,3.92,330.2,1308.0,22.2,27.4
12945.99,3.95,3.92,331.0,1304.0,22.2,27.3
12948.0,3.96,3.92,330.0,1304.0,22.3,27.5
12950.01,3.95,3.92,329.6,1300.0,22.2,27.3
12952.02,3.96,3.92,330.4,1308.0,22.2,27.4
12954.03,3.96,3.92,329.9,1304.0,22.2,27.4
12956.04,3.96,3.92,330.8,1308.0,22.2,27.4
12958.05,3.96,3.92,329.3,1300.0,22.2,27.4
12960.06,3.95,3.92,330.6,1308.0,22.2,27.4
12962.07,3.95,3.92,330.8,1308.0,22.2,27.3
12964.08,3.96,3.92,330.8,1308.0,22.2,27.4
12966.09,3.96,3.92,329.8,1304.0,22.2,27.4
12968.09,3.95,3.92,329.3,1304.0,22.2,27.3
12970.1,3.95,3.92,329.9,1304.0,22.2,27.4
12972.11,3.96,3.92,329.0,1304.0,22.2,27.4
12974.12,3.95,3.92,329.3,1300.0,22.2,27.3
12976.13,3.95,3.92,327.7,1298.0,22.2,27.4
12978.14,3.96,3.92,329.1,1300.0,22.2,27.5
12980.15,3.96,3.92,329.3,1304.0,22.2,27.4
12982.16,3.96,3.92,329.4,1304.0,22.3,27.5
12984.17,3.95,3.92,328.3,1298.0,22.3,27.4
12986.18,3.96,3.92,329.6,1304.0,22.3,27.3
12988.19,3.95,3.92,329.8,1304.0,22.2,27.4
12990.2,3.95,3.92,328.5,1294.0,22.2,27.4
12992.21,3.96,3.92,329.3,1300.0,22.2,27.4
12994.22,3.95,3.92,326.8,1292.0,22.2,27.1
12996.23,3.96,3.92,328.4,1298.0,22.3,27.4
12998.24,3.96,3.92,329.0,1300.0,22.2,27.4
13000.25,3.95,3.92,325.9,1288.0,22.2,27.4
13002.26,3.96,3.92,328.3,1298.0,22.2,27.3
13004.27,3.96,3.92,329.2,1304.0,22.2,27.4
13006.28,3.96,3.92,328.1,1304.0,22.2,27.4
13008.29,3.95,3.92,329.9,1304.0,22.2,27.3
13010.3,3.96,3.92,329.6,1304.0,22.2,27.4
13012.31,3.96,3.92,329.6,1304.0,22.2,27.3
13014.32,3.96,3.92,327.9,1298.0,22.2,27.3
13016.33,3.96,3.92,327.9,1298.0,22.2,27.3
13018.34,3.96,3.92,328.3,1298.0,22.2,27.4
13020.35,3.96,3.92,328.6,1298.0,22.3,27.4
13022.36,3.96,3.92,327.4,1294.0,22.2,27.5
13024.37,3.95,3.92,328.4,1298.0,22.2,27.4
13026.37,3.96,3.92,326.3,1292.0,22.2,27.3
13028.39,3.95,3.92,326.8,1294.0,22.2,27.4
13030.39,3.96,3.92,328.1,1292.0,22.2,27.4
13032.4,3.96,3.92,326.9,1298.0,22.2,27.4
13034.41,3.96,3.92,328.6,1294.0,22.2,27.3
13036.42,3.96,3.92,328.0,1298.0,22.2,27.3
13038.43,3.96,3.92,326.4,1292.0,22.2,27.5
13040.44,3.96,3.92,327.9,1298.0,22.2,27.4
13042.45,3.96,3.92,327.7,1294.0,22.2,27.3
13044.46,3.96,3.92,328.0,1294.0,22.2,27.5
13046.47,3.96,3.92,325.9,1292.0,22.2,27.4
13048.48,3.95,3.92,328.0,1298.0,22.2,27.4
13050.49,3.96,3.92,327.6,1298.0,22.2,27.4
13052.5,3.96,3.92,326.7,1294.0,22.2,27.4
13054.51,3.96,3.92,325.5,1288.0,22.2,27.4
13056.52,3.96,3.92,327.7,1298.0,22.2,27.4
13058.53,3.96,3.92,327.4,1298.0,22.2,27.4
13060.54,3.96,3.92,327.7,1294.0,22.2,27.4
13062.55,3.96,3.92,325.6,1288.0,22.2,27.3
13064.56,3.96,3.92,325.7,1288.0,22.2,27.4
13066.57,3.96,3.92,326.3,1292.0,22.2,27.5
13068.58,3.96,3.92,326.8,1294.0,22.2,27.3
13070.59,3.96,3.92,327.2,1298.0,22.3,27.4
13072.6,3.96,3.93,327.5,1292.0,22.3,27.3
13074.61,3.96,3.92,326.8,1292.0,22.2,27.4
13076.62,3.96,3.92,326.5,1284.0,22.2,27.3
13078.62,3.96,3.92,326.5,1292.0,22.2,27.3
13080.63,3.96,3.92,327.1,1294.0,22.2,27.4
13082.64,3.96,3.92,327.3,1294.0,22.2,27.3
13084.65,3.96,3.92,326.8,1294.0,22.3,27.4
13086.66,3.96,3.92,326.7,1292.0,22.3,27.5
13088.67,3.96,3.92,326.3,1292.0,22.3,27.4
13090.68,3.95,3.92,325.1,1292.0,22.2,27.4
13092.69,3.96,3.92,325.5,1292.0,22.2,27.4
13094.7,3.96,3.92,325.9,1288.0,22.3,27.5
13096.71,3.96,3.92,325.0,1284.0,22.2,27.4
13098.72,3.96,3.92,324.9,1284.0,22.2,27.3
13100.73,3.96,3.93,328.2,1298.0,22.2,27.4
13102.74,3.95,3.92,327.4,1294.0,22.2,27.4
13104.75,3.96,3.92,325.2,1288.0,22.3,27.3
13106.76,3.96,3.92,324.6,1288.0,22.2,27.4
13108.77,3.96,3.92,325.6,1288.0,22.2,27.4
13110.78,3.96,3.92,325.1,1284.0,22.2,27.4
13112.79,3.96,3.92,325.7,1288.0,22.3,27.3
13114.8,3.96,3.92,324.7,1284.0,22.2,27.3
13116.81,3.96,3.92,324.5,1284.0,22.3,27.4
13118.82,3.96,3.93,325.2,1282.0,22.2,27.3
13120.83,3.96,3.92,325.7,1284.0,22.2,27.4
13122.84,3.96,3.92,326.1,1292.0,22.2,27.4
13124.85,3.96,3.93,327.1,1298.0,22.2,27.4
13126.86,3.96,3.92,325.2,1284.0,22.2,27.3
13128.87,3.96,3.92,325.9,1288.0,22.2,27.4
13130.88,3.96,3.92,325.8,1292.0,22.2,27.5
13132.89,3.96,3.93,325.3,1292.0,22.2,27.4
13134.9,3.96,3.92,326.4,1292.0,22.2,27.4
13136.91,3.96,3.92,326.5,1292.0,22.2,27.4
13138.92,3.96,3.92,325.1,1284.0,22.2,27.4
13140.92,3.96,3.92,322.9,1278.0,22.2,27.4
13142.94,3.96,3.93,325.9,1292.0,22.2,27.3
13144.95,3.96,3.92,325.0,1284.0,22.2,27.4
13146.95,3.96,3.92,325.2,1288.0,22.2,27.4
13148.96,3.96,3.92,324.3,1282.0,22.2,27.4
13150.97,3.96,3.92,325.2,1288.0,22.2,27.4
13152.98,3.96,3.92,325.3,1288.0,22.2,27.4
13154.99,3.96,3.92,325.4,1288.0,22.2,27.4
13157.0,3.96,3.92,325.0,1288.0,22.3,27.4
13159.01,3.96,3.93,324.5,1284.0,22.2,27.4
13161.02,3.96,3.92,324.8,1284.0,22.2,27.4
13163.03,3.96,3.92,324.7,1284.0,22.2,27.3
13165.04,3.96,3.92,324.6,1284.0,22.2,27.4
13167.05,3.96,3.93,323.6,1282.0,22.2,27.3
13169.06,3.96,3.92,324.7,1284.0,22.2,27.3
13171.07,3.96,3.92,323.4,1282.0,22.2,27.3
13173.08,3.96,3.92,323.8,1282.0,22.2,27.3
13175.09,3.96,3.92,324.5,1284.0,22.3,27.4
13177.1,3.96,3.93,322.6,1278.0,22.2,27.3
13179.11,3.96,3.92,324.2,1288.0,22.2,27.4
13181.12,3.96,3.92,323.7,1282.0,22.2,27.4
13183.13,3.96,3.93,324.3,1284.0,22.2,27.3
13185.14,3.96,3.93,322.8,1278.0,22.3,27.2
13187.15,3.96,3.93,324.5,1278.0,22.2,27.4
13189.16,3.96,3.93,323.8,1282.0,22.2,27.3
13191.17,3.96,3.92,322.0,1278.0,22.2,27.5
13193.18,3.96,3.92,324.0,1282.0,22.2,27.3
13195.19,3.96,3.93,323.7,1282.0,22.2,27.4
13197.2,3.96,3.92,322.6,1278.0,22.3,27.3
13199.21,3.96,3.92,322.7,1278.0,22.2,27.4
13201.22,3.96,3.93,323.9,1282.0,22.3,27.4
13203.23,3.96,3.93,323.2,1278.0,22.2,27.4
13205.24,3.96,3.93,322.7,1282.0,22.2,27.3
13207.24,3.96,3.92,323.5,1278.0,22.2,27.4
13209.25,3.96,3.93,323.5,1282.0,22.2,27.4
13211.26,3.96,3.92,323.6,1282.0,22.2,27.4
13213.27,3.96,3.93,322.7,1278.0,22.2,27.4
13215.28,3.96,3.93,323.0,1278.0,22.2,27.3
13217.29,3.96,3.92,321.2,1274.0,22.2,27.4
13219.3,3.96,3.93,322.8,1274.0,22.2,27.3
13221.31,3.96,3.93,322.8,1278.0,22.2,27.3
13223.32,3.96,3.93,323.1,1278.0,22.2,27.3
13225.33,3.96,3.92,323.8,1282.0,22.2,27.4
13227.34,3.96,3.93,323.8,1282.0,22.2,27.4
13229.35,3.96,3.93,323.3,1278.0,22.2,27.3
13231.36,3.96,3.93,323.6,1282.0,22.2,27.4
13233.37,3.96,3.93,322.0,1278.0,22.2,27.3
13235.38,3.96,3.93,321.1,1272.0,22.3,27.2
13237.39,3.96,3.93,320.9,1268.0,22.3,27.4
13239.4,3.96,3.93,322.7,1278.0,22.2,27.3
13241.41,3.96,3.93,322.8,1278.0,22.2,27.4
13243.42,3.96,3.92,323.1,1278.0,22.2,27.3
13245.42,3.96,3.93,324.0,1282.0,22.2,27.3
13247.43,3.96,3.93,321.1,1268.0,22.2,27.3
13249.45,3.96,3.93,323.3,1282.0,22.2,27.4
13251.45,3.96,3.93,322.5,1278.0,22.3,27.3
13253.46,3.96,3.93,321.6,1274.0,22.2,27.4
13255.47,3.96,3.92,323.2,1282.0,22.2,27.5
13257.48,3.96,3.93,322.3,1274.0,22.2,27.3
13259.49,3.96,3.93,321.9,1278.0,22.2,27.3
13261.5,3.96,3.93,322.1,1274.0,22.2,27.4
13263.51,3.96,3.93,322.2,1274.0,22.2,27.4
13265.52,3.96,3.93,322.3,1274.0,22.2,27.4
13267.53,3.96,3.93,323.1,1278.0,22.3,27.4
13269.54,3.96,3.93,321.9,1274.0,22.2,27.4
13271.55,3.96,3.93,322.7,1278.0,22.2,27.4
13273.56,3.96,3.92,322.8,1278.0,22.3,27.5
13275.57,3.96,3.93,322.4,1278.0,22.2,27.4
13277.58,3.96,3.92,322.0,1268.0,22.2,27.4
13279.59,3.96,3.93,320.9,1268.0,22.2,27.3
13281.6,3.96,3.93,321.2,1274.0,22.2,27.2
13283.61,3.96,3.93,322.2,1274.0,22.2,27.4
13285.62,3.96,3.93,320.5,1268.0,22.2,27.4
13287.63,3.96,3.93,321.7,1274.0,22.2,27.3
13289.64,3.96,3.93,322.0,1274.0,22.2,27.3
13291.65,3.96,3.93,319.4,1262.0,22.2,27.3
13293.66,3.96,3.93,322.2,1274.0,22.2,27.3
13295.67,3.96,3.93,321.9,1274.0,22.2,27.3
13297.68,3.96,3.93,321.1,1272.0,22.2,27.4
13299.69,3.96,3.93,321.1,1272.0,22.2,27.4
13301.7,3.96,3.92,322.0,1274.0,22.2,27.4
13303.7,3.96,3.93,321.0,1272.0,22.2,27.3
13305.72,3.96,3.93,321.0,1272.0,22.3,27.3
13307.72,3.96,3.93,320.9,1268.0,22.2,27.4
13309.73,3.96,3.93,318.8,1272.0,22.2,27.4
13311.74,3.96,3.93,321.2,1272.0,22.3,27.5
13313.75,3.96,3.93,321.5,1274.0,22.2,27.5
13315.76,3.96,3.93,319.5,1268.0,22.2,27.4
13317.77,3.96,3.93,319.9,1268.0,22.2,27.4
13319.78,3.96,3.93,320.1,1268.0,22.2,27.4
13321.79,3.96,3.93,320.7,1272.0,22.2,27.3
13323.8,3.96,3.93,320.6,1264.0,22.2,27.3
13325.81,3.96,3.93,320.7,1268.0,22.2,27.3
13327.82,3.96,3.93,320.2,1268.0,22.2,27.4
13329.83,3.96,3.93,319.8,1264.0,22.2,27.3
13331.84,3.96,3.93,319.9,1268.0,22.2,27.4
