Time,Bus Voltage,Voltage,Current,Power,Temperature,Humidity
28330.71,4.14,4.14,84.9,354,2.2,12.4
28332.72,4.14,4.14,86.1,358,2.2,12.4
28334.73,4.14,4.13,83.7,348,2.2,12.4
28336.74,4.14,4.14,87.9,364,2.2,12.5
28338.75,4.14,4.14,87,360,2.2,12.5
28340.76,4.14,4.13,86.6,350,2.2,12.5
28342.77,4.14,4.13,83.6,348,2.1,12.4
28344.78,4.14,4.14,85.1,350,2.3,12.5
28346.78,4.14,4.13,85.4,344,2.2,12.5
28348.79,4.14,4.13,85.6,354,2.2,12.4
28350.81,4.14,4.14,85,354,2.3,12.5
28352.82,4.14,4.13,85.6,354,2.3,12.5
28354.83,4.14,4.13,86.4,358,2.2,12.4
28356.83,4.14,4.13,84.4,350,2.2,12.5
28358.84,4.14,4.13,85.3,354,2.2,12.5
28360.85,4.14,4.14,87.7,360,2.3,12.6
28362.86,4.14,4.14,87.1,360,2.2,12.6
28364.87,4.14,4.13,84.4,350,2.3,12.5
28366.89,4.14,4.13,86.3,358,2.3,12.5
28368.89,4.14,4.14,85.7,354,2.3,12.5
28370.9,4.14,4.13,85.5,354,2.3,12.6
28372.91,4.14,4.13,85.8,358,2.2,12.6
28374.92,4.14,4.13,85.4,358,2.2,12.4
28376.93,4.14,4.14,86.1,358,2.2,12.5
28378.94,4.14,4.13,85.6,354,2.4,12.6
28380.95,4.14,4.13,86.2,358,2.4,12.6
28382.96,4.14,4.14,86.2,354,2.3,12.6
28384.97,4.14,4.14,83.9,348,2.3,12.6
28386.98,4.14,4.13,84.2,348,2.3,12.6
28388.99,4.14,4.14,86.6,358,2.3,12.5
28391,4.14,4.13,84.9,350,2.3,12.6
28393,4.14,4.13,84.1,344,2.3,12.7
28395.01,4.14,4.13,85.4,354,2.3,12.7
28397.02,4.14,4.14,86.6,360,2.3,12.6
28399.03,4.14,4.13,86.3,358,2.3,12.7
28401.05,4.14,4.14,86.4,358,2.3,12.7
28403.06,4.14,4.13,86.7,364,2.3,12.7
28405.07,4.14,4.13,86.2,358,2.3,12.6
28407.07,4.14,4.13,83.5,358,2.3,12.7
28409.08,4.14,4.13,81,334,2.4,12.6
28411.09,4.14,4.14,85.3,354,2.3,12.7
28413.1,4.14,4.13,87.3,360,2.4,12.7
28415.11,4.14,4.14,85.9,358,2.3,12.7
28417.12,4.15,4.14,86,354,2.3,12.6
28419.13,4.14,4.13,85.8,354,2.3,12.8
28421.14,4.14,4.14,86.2,358,2.2,12.6
28423.15,4.14,4.14,85.8,354,2.3,12.6
28425.16,4.14,4.13,85.4,350,2.3,12.8
28427.16,4.14,4.13,84.9,350,2.3,12.6
28429.18,4.14,4.13,81.7,338,2.3,12.7
28431.18,4.14,4.14,88.7,368,2.3,12.8
28433.2,4.14,4.14,86.7,360,2.3,12.8
28435.2,4.14,4.13,86.2,358,2.3,12.7
28437.22,4.14,4.13,85.9,358,2.4,12.8
28439.23,4.14,4.13,83.4,344,2.4,12.6
28441.24,4.14,4.13,83,344,2.4,12.9
28443.25,4.14,4.13,85.5,354,2.4,12.9
28445.25,4.14,4.14,84.2,354,2.3,12.8
28447.26,4.14,4.13,86.4,358,2.4,12.8
28449.27,4.14,4.13,84.3,348,2.2,12.6
28451.28,4.14,4.14,87.6,364,2.3,12.6
28453.29,4.14,4.14,86.6,358,2.3,12.8
28455.3,4.14,4.14,87.1,360,2.3,12.7
28457.31,4.14,4.14,83,344,2.3,12.8
28459.32,4.14,4.13,80.1,344,2.3,12.7
28461.33,4.14,4.13,84.7,350,2.3,12.9
28463.34,4.14,4.14,86.1,354,2.4,12.9
28465.35,4.14,4.13,86.7,360,2.3,12.7
28467.36,4.14,4.14,85.4,354,2.3,12.8
28469.37,4.14,4.14,85.6,354,2.4,12.9
28471.38,4.14,4.14,86.3,358,2.4,13
28473.39,4.14,4.14,87.1,364,2.3,12.8
28475.4,4.14,4.14,84.5,350,2.4,12.9
28477.41,4.14,4.14,85,358,2.3,12.8
28479.42,4.14,4.14,85.1,354,2.3,12.8
28481.42,4.14,4.14,86,358,2.3,12.8
28483.43,4.14,4.13,84,348,2.3,12.8
28485.44,4.14,4.13,85.4,354,2.3,12.8
28487.45,4.14,4.13,83.4,344,2.4,12.8
28489.46,4.14,4.14,84.6,350,2.4,13.1
28491.47,4.14,4.13,85.5,350,2.4,13
28493.48,4.14,4.14,86,358,2.4,13
28495.49,4.14,4.14,85.9,358,2.3,12.8
28497.5,4.14,4.13,85.6,354,2.3,12.8
28499.51,4.14,4.13,85.6,350,2.4,13
28501.52,4.14,4.13,79.3,328,2.4,13
28503.52,4.14,4.13,83.1,344,2.5,12.9
28505.53,4.14,4.14,86,358,2.4,12.9
28507.55,4.14,4.13,82.6,350,2.4,12.9
28509.55,4.14,4.13,83.8,348,2.4,13
28511.56,4.14,4.13,85.6,354,2.4,12.9
28513.57,4.14,4.14,85.6,354,2.3,12.7
28515.58,4.14,4.13,85.6,358,2.4,12.9
28517.59,4.14,4.13,82.2,340,2.4,13
28519.6,4.14,4.14,84.2,348,2.4,12.9
28521.61,4.14,4.14,87,360,2.4,12.8
28523.62,4.14,4.14,85.4,354,2.5,13.1
28525.62,4.14,4.14,81.5,338,2.4,12.8
28527.64,4.14,4.13,85.5,354,2.4,13.1
28529.65,4.14,4.13,84.7,344,2.4,13
28531.65,4.14,4.13,85.1,354,2.5,13.1
28533.66,4.14,4.14,84.9,350,2.5,13
28535.67,4.14,4.14,83.9,348,2.5,13.1
28537.68,4.14,4.13,83.9,348,2.4,13
28539.69,4.14,4.13,84.3,350,2.5,13
28541.7,4.14,4.14,84.6,354,2.4,13.1
28543.71,4.14,4.13,84.3,350,2.5,13.1
28545.72,4.14,4.14,85.2,354,2.3,13.1
28547.73,4.14,4.13,84.4,350,2.5,13.3
28549.74,4.14,4.14,84.7,350,2.5,13
28551.75,4.14,4.14,85.2,350,2.4,13
28553.75,4.14,4.14,84.7,350,2.5,13.1
28555.76,4.14,4.14,86.3,348,2.5,13.2
28557.77,4.14,4.14,84.8,350,2.5,13
28559.78,4.14,4.14,83.9,348,2.5,13.2
28561.79,4.15,4.14,86.2,350,2.4,13.1
28563.8,4.15,4.14,87.1,360,2.6,13.2
28565.81,4.14,4.13,84.9,350,2.5,13
28567.82,4.14,4.14,85.1,354,2.5,13.1
28569.83,4.14,4.13,85.1,354,2.5,13.1
28571.84,4.14,4.13,84,350,2.5,13.1
28573.85,4.14,4.14,85.3,350,2.5,13.2
28575.86,4.14,4.13,84.5,350,2.4,13
28577.87,4.14,4.14,84.9,350,2.5,13.2
28579.88,4.14,4.13,84.4,350,2.6,13.1
28581.89,4.15,4.14,86,358,2.5,13.2
28583.9,4.14,4.14,84.6,354,2.5,13.2
28585.91,4.14,4.13,85.4,354,2.5,13.3
28587.92,4.14,4.13,85.1,350,2.5,13.2
28589.92,4.14,4.14,84.3,350,2.5,13.2
28591.94,4.14,4.14,85,350,2.5,13.2
28593.94,4.14,4.13,84,348,2.6,13.1
28595.95,4.14,4.14,84.6,350,2.6,13.3
28597.97,4.14,4.13,84.4,348,2.5,13.3
28599.98,4.14,4.14,85.4,354,2.5,13.1
28601.99,4.14,4.14,84.3,350,2.5,13.2
28604,4.14,4.13,86.2,350,2.5,13.2
28606,4.14,4.14,84,348,2.5,13
28608.01,4.15,4.14,86.1,358,2.4,13.2
28610.02,4.14,4.13,84.6,350,2.6,13.2
28612.03,4.14,4.14,85.7,354,2.5,13.2
28614.04,4.14,4.13,83.4,344,2.5,13.3
28616.05,4.14,4.14,81,334,2.5,13.2
28618.06,4.14,4.14,84.1,348,2.5,13.3
28620.07,4.14,4.14,82.7,340,2.6,13.2
28622.08,4.14,4.13,86,354,2.5,13.4
28624.09,4.14,4.14,86,348,2.4,13.2
28626.1,4.14,4.13,86.5,358,2.6,13.3
28628.11,4.14,4.14,81.8,340,2.6,13.2
28630.12,4.14,4.13,83.7,348,2.6,13.4
28632.13,4.14,4.13,84,350,2.6,13.4
28634.14,4.14,4.14,83.9,348,2.5,13.4
28636.15,4.14,4.13,82.8,340,2.5,13.1
28638.16,4.14,4.13,83.4,344,2.5,13.1
28640.17,4.14,4.13,84.4,348,2.5,13.2
28642.18,4.14,4.14,83.8,348,2.5,13.4
28644.19,4.14,4.14,86.3,360,2.6,13.3
28646.2,4.14,4.14,84.1,348,2.6,13.3
28648.21,4.14,4.14,83.3,344,2.5,13.3
28650.22,4.14,4.14,84.9,350,2.5,13.3
28652.23,4.14,4.13,83.1,348,2.6,13.3
28654.24,4.14,4.14,82.6,340,2.5,13.5
28656.25,4.14,4.13,83.4,348,2.5,13.4
28658.26,4.14,4.14,84.5,350,2.7,13.4
28660.27,4.14,4.13,83.1,344,2.6,13.4
28662.28,4.14,4.14,84.6,350,2.6,13.4
28664.29,4.14,4.14,84.5,350,2.5,13.3
28666.3,4.14,4.14,84.2,348,2.6,13.4
28668.31,4.14,4.14,85.9,350,2.5,13.4
28670.32,4.14,4.14,83.8,348,2.6,13.4
28672.33,4.14,4.13,82.7,340,2.6,13.4
28674.34,4.14,4.13,81.5,338,2.5,13.2
28676.34,4.14,4.14,81.7,338,2.6,13.5
28678.35,4.14,4.14,82.9,344,2.6,13.3
28680.36,4.14,4.13,84.1,348,2.5,13.4
28682.37,4.14,4.14,84.3,350,2.6,13.5
28684.38,4.14,4.14,82.7,344,2.6,13.4
28686.39,4.14,4.14,84.6,350,2.6,13.4
28688.4,4.14,4.14,83.3,344,2.6,13.6
28690.41,4.14,4.14,85,354,2.7,13.4
28692.42,4.14,4.14,84.9,350,2.7,13.6
28694.43,4.14,4.14,83.8,348,2.6,13.6
28696.44,4.14,4.14,83.6,348,2.6,13.4
28698.45,4.14,4.14,83,344,2.5,13.3
28700.46,4.14,4.13,83.6,348,2.6,13.4
28702.47,4.14,4.14,83.9,344,2.6,13.6
28704.48,4.14,4.14,83.5,348,2.6,13.4
28706.49,4.14,4.14,83.3,350,2.6,13.4
28708.5,4.14,4.14,83.9,348,2.6,13.5
28710.51,4.14,4.14,82.6,340,2.6,13.4
28712.52,4.14,4.13,84.1,348,2.6,13.4
28714.53,4.14,4.13,84.2,344,2.6,13.4
28716.54,4.14,4.14,83.9,348,2.7,13.5
28718.55,4.14,4.14,83.2,340,2.6,13.5
28720.56,4.14,4.14,83.3,344,2.7,13.4
28722.57,4.14,4.14,83.8,348,2.6,13.4
28724.58,4.14,4.14,83.8,348,2.6,13.4
28726.58,4.14,4.14,84,348,2.6,13.5
28728.59,4.14,4.13,82.5,348,2.6,13.4
28730.6,4.14,4.13,83.5,348,2.6,13.5
28732.61,4.14,4.14,84.7,350,2.6,13.5
28734.62,4.14,4.14,82.5,340,2.7,13.5
28736.63,4.14,4.14,84.6,348,2.6,13.5
28738.64,4.14,4.14,84,348,2.7,13.4
28740.65,4.14,4.13,79.3,328,2.7,13.5
28742.66,4.14,4.14,83.5,344,2.7,13.6
28744.66,4.14,4.14,83.1,340,2.7,13.5
28746.68,4.14,4.13,84.9,350,2.7,13.5
28748.68,4.14,4.14,83.4,344,2.6,13.4
28750.7,4.14,4.14,83.9,348,2.7,13.5
28752.71,4.14,4.14,81.7,338,2.7,13.5
28754.72,4.14,4.14,84.2,350,2.7,13.4
28756.73,4.14,4.14,82.7,344,2.6,13.5
28758.74,4.14,4.14,84.1,348,2.7,13.6
28760.75,4.14,4.14,83.4,344,2.7,13.6
28762.76,4.14,4.13,82.9,344,2.6,13.5
28764.77,4.14,4.14,81.6,338,2.7,13.5
28766.78,4.14,4.14,81.4,338,2.7,13.6
28768.79,4.14,4.14,83.5,348,2.7,13.5
28770.8,4.14,4.14,83.4,344,2.7,13.6
28772.81,4.14,4.14,83.3,344,2.7,13.7
28774.82,4.14,4.14,85.5,354,2.7,13.5
28776.83,4.14,4.14,84,348,2.6,13.5
28778.84,4.14,4.14,82.1,340,2.7,13.5
28780.85,4.14,4.14,81.7,334,2.7,13.7
28782.86,4.14,4.14,83,344,2.7,13.6
28784.87,4.14,4.14,83.6,344,2.6,13.5
28786.88,4.14,4.13,82.6,340,2.7,13.6
28788.89,4.14,4.14,83.7,344,2.7,13.6
28790.9,4.14,4.14,82.8,344,2.7,13.6
28792.91,4.14,4.14,84.4,344,2.7,13.6
28794.92,4.14,4.14,83.4,344,2.6,13.6
28796.93,4.15,4.14,84.9,350,2.7,13.6
28798.94,4.14,4.14,82.8,344,2.6,13.6
28800.95,4.14,4.14,82.3,348,2.7,13.7
28802.96,4.14,4.14,80,330,2.6,13.5
28804.97,4.14,4.14,82.3,338,2.7,13.5
28806.98,4.14,4.14,82.7,344,2.6,13.7
28808.99,4.14,4.14,83.3,340,2.7,13.6
28811,4.15,4.14,84.6,350,2.7,13.6
28813.01,4.14,4.14,85,350,2.7,13.7
28815.02,4.14,4.14,84.1,348,2.7,13.6
28817.03,4.14,4.14,84.3,348,2.7,13.7
28819.04,4.14,4.14,82.2,340,2.7,13.7
28821.05,4.14,4.14,83.8,344,2.6,13.6
28823.06,4.14,4.13,81.2,338,2.7,13.7
28825.07,4.14,4.13,82.8,344,2.7,13.7
28827.08,4.14,4.14,82.2,340,2.7,13.7
28829.09,4.14,4.14,83.4,344,2.7,13.6
28831.1,4.14,4.14,83.4,344,2.7,13.6
28833.11,4.14,4.14,81.6,338,2.7,13.6
28835.12,4.14,4.14,83,344,2.7,13.6
28837.13,4.14,4.13,82.7,348,2.7,13.7
28839.14,4.14,4.13,83.8,348,2.7,13.6
28841.15,4.14,4.14,85.3,350,2.7,13.7
28843.16,4.14,4.14,82.8,344,2.7,13.6
28845.16,4.14,4.14,82.7,344,2.7,13.7
28847.17,4.14,4.14,82.8,344,2.7,13.6
28849.18,4.14,4.14,81.3,338,2.8,13.7
28851.19,4.14,4.14,82.2,338,2.7,13.7
28853.2,4.14,4.13,79.6,330,2.8,13.8
28855.21,4.14,4.14,82.9,344,2.8,13.7
28857.22,4.14,4.14,83.2,344,2.7,13.7
28859.23,4.14,4.14,82.6,338,2.8,13.8
28861.24,4.14,4.13,83.4,344,2.8,13.8
28863.25,4.14,4.14,84.2,344,2.8,13.8
28865.26,4.14,4.14,82.4,340,2.7,13.7
28867.27,4.14,4.14,82.9,340,2.8,13.8
28869.28,4.14,4.13,82.6,340,2.7,13.7
28871.29,4.14,4.14,80.7,334,2.8,13.7
28873.3,4.14,4.13,82.6,334,2.8,13.9
28875.31,4.14,4.14,83.1,344,2.8,14
28877.32,4.14,4.14,82.7,344,2.8,13.8
28879.33,4.14,4.14,84.6,350,2.8,13.7
28881.34,4.14,4.14,83.8,340,2.8,13.9
28883.34,4.14,4.14,82.5,340,2.7,13.7
28885.35,4.14,4.14,83.6,344,2.8,13.7
28887.36,4.14,4.14,82.5,340,2.8,13.9
28889.38,4.14,4.14,82.9,344,2.8,13.8
28891.39,4.14,4.14,82,344,2.8,13.7
28893.4,4.14,4.14,83.8,348,2.8,13.8
28895.41,4.14,4.14,82,348,2.8,13.8
28897.41,4.14,4.14,82.8,344,2.8,13.7
28899.42,4.14,4.14,82.6,344,2.8,13.8
28901.43,4.14,4.13,83,344,2.8,13.9
28903.44,4.14,4.14,82.2,344,2.8,14.1
28905.45,4.14,4.14,81.7,338,2.8,13.8
28907.46,4.14,4.14,83.7,348,2.8,13.9
28909.47,4.14,4.13,80.2,330,2.8,13.9
28911.48,4.14,4.13,80.2,340,2.8,13.8
28913.49,4.14,4.13,82.6,344,2.8,14
28915.5,4.14,4.14,80.7,334,2.8,13.9
28917.5,4.15,4.14,82,348,2.8,13.9
28919.51,4.14,4.14,83.2,344,2.8,13.8
28921.52,4.14,4.13,83.1,340,2.8,13.8
28923.53,4.14,4.14,82.6,340,2.8,13.9
28925.55,4.14,4.14,82.2,340,2.8,13.8
28927.56,4.14,4.14,84.6,350,2.8,13.8
28929.57,4.14,4.14,81.4,348,2.8,13.9
28931.58,4.15,4.14,83.6,348,2.8,14
28933.58,4.14,4.14,83.3,340,2.8,13.9
28935.6,4.14,4.14,81.8,338,2.9,13.9
28937.6,4.14,4.13,79.8,338,2.8,14
28939.62,4.14,4.14,82.3,340,2.8,13.9
28941.62,4.15,4.14,82.4,340,2.8,13.9
28943.64,4.14,4.14,82,340,2.8,13.9
28945.65,4.14,4.13,79.7,328,2.9,14
28947.66,4.14,4.14,82.6,340,2.8,14
28949.66,4.14,4.14,81,334,2.8,13.8
28951.67,4.14,4.14,82.2,344,2.8,13.9
28953.68,4.14,4.13,82.4,340,2.9,13.9
28955.69,4.14,4.13,82.6,340,2.8,13.8
28957.7,4.14,4.13,82.6,340,2.8,14
28959.71,4.14,4.14,80.3,330,2.9,14.1
28961.72,4.14,4.14,83.1,344,2.9,13.9
28963.73,4.14,4.14,82.2,340,2.9,13.9
28965.74,4.14,4.14,82.7,340,2.8,13.9
28967.75,4.14,4.14,78.4,324,2.9,14
28969.76,4.15,4.14,82,340,2.8,14
28971.77,4.14,4.14,82.2,344,2.9,14.2
28973.78,4.14,4.14,83,344,2.8,13.9
28975.79,4.14,4.14,80.3,334,2.9,14
28977.8,4.14,4.13,83.8,348,2.8,14
28979.81,4.14,4.13,79.5,328,2.8,14.1
28981.82,4.15,4.14,82.5,340,2.9,14.2
28983.83,4.14,4.14,82.8,344,2.9,14.1
28985.83,4.14,4.14,83.3,344,2.8,13.9
28987.84,4.14,4.14,79.2,328,2.8,14.1
28989.85,4.14,4.14,81.2,338,2.9,14
28991.86,4.14,4.14,82.5,344,2.9,14.1
28993.87,4.15,4.14,82.4,340,2.8,14
28995.89,4.14,4.13,80.3,330,2.9,14.1
28997.9,4.14,4.14,81.4,338,2.9,14.1
28999.91,4.15,4.14,82.7,344,2.8,14
29001.91,4.14,4.14,82.5,340,2.9,14
29003.92,4.14,4.14,81.8,340,2.8,14.1
29005.93,4.14,4.14,81,334,2.9,14
29007.94,4.14,4.14,79.8,334,2.9,14.1
29009.95,4.14,4.14,83.7,348,2.9,14.1
29011.96,4.14,4.14,82.8,344,3,14
29013.97,4.15,4.14,82.3,340,2.9,14.1
29015.98,4.14,4.14,82.1,340,2.9,14
29017.99,4.14,4.13,81.1,344,3,14.1
29020,4.14,4.13,80.2,330,2.9,14.2
29022.01,4.14,4.14,80.6,328,2.9,14.1
29024.02,4.14,4.14,82.7,344,2.9,14.1
29026.02,4.14,4.13,81.8,340,2.9,14.1
29028.03,4.15,4.14,84.1,348,2.9,13.9
29030.05,4.14,4.14,79.8,330,2.9,14
29032.06,4.14,4.14,83.3,344,2.9,14
29034.07,4.14,4.14,81.7,338,2.9,14
29036.08,4.14,4.13,78.7,324,2.9,14.3
29038.08,4.14,4.14,80.4,334,2.9,14.1
29040.1,4.14,4.13,79.9,328,2.9,14.1
29042.1,4.14,4.14,81.8,340,2.9,14.1
29044.12,4.14,4.14,81.9,338,2.9,14.2
29046.12,4.14,4.14,82.9,344,2.9,14.1
29048.14,4.15,4.14,83.1,348,2.9,14.2
29050.15,4.14,4.14,81.7,338,3,14.4
29052.16,4.14,4.14,83.4,350,2.9,14.2
29054.16,4.14,4.14,81.5,338,2.9,14.2
29056.18,4.14,4.14,82.3,340,2.9,14.2
29058.18,4.14,4.14,81.2,338,3,14.3
29060.2,4.14,4.13,80.9,334,2.9,14.1
29062.2,4.14,4.13,78.8,328,2.9,14.2
29064.22,4.14,4.13,81.7,338,2.9,14.3
29066.23,4.14,4.13,79.1,324,2.9,14.4
29068.24,4.14,4.14,80.1,330,2.9,14.3
29070.25,4.14,4.14,79.8,330,3,14.2
29072.26,4.14,4.14,80,330,3,14.2
29074.27,4.15,4.14,82.8,344,2.9,14.2
29076.28,4.14,4.14,82.7,344,3,14.3
29078.29,4.15,4.14,82.5,344,3,14.2
29080.3,4.14,4.14,79.4,328,2.9,14.2
29082.31,4.14,4.14,82.2,338,2.9,14.4
29084.32,4.14,4.14,81.9,340,3,14.2
29086.33,4.14,4.14,82,338,3,14.4
29088.34,4.15,4.14,81.6,338,3,14.2
29090.34,4.14,4.13,80.9,322,3,14.3
29092.35,4.14,4.14,81.4,338,3,14.2
29094.36,4.14,4.14,82,340,3,14.3
29096.37,4.15,4.14,84,344,2.9,14.3
29098.38,4.14,4.13,80.6,334,2.9,14.3
29100.39,4.14,4.14,81.6,338,3,14.1
29102.4,4.14,4.14,79.5,330,3,14.4
29104.41,4.14,4.14,80.6,338,3,14.2
29106.42,4.14,4.13,80.3,330,2.9,14.2
29108.43,4.14,4.14,80.8,334,2.9,14.3
29110.44,4.14,4.13,80,330,2.9,14.1
29112.44,4.14,4.13,83,338,3,14.2
29114.45,4.15,4.14,83.3,344,2.9,14.4
29116.47,4.14,4.14,81.8,328,3,14.4
29118.47,4.14,4.14,80.2,330,2.9,14.4
29120.48,4.14,4.14,81.2,334,3,14.2
29122.49,4.14,4.13,78.3,324,3,14.2
29124.5,4.14,4.13,81.6,338,3,14.3
29126.51,4.14,4.14,80.8,334,3,14.3
29128.52,4.14,4.13,81.6,340,3,14.3
29130.53,4.15,4.14,81.9,340,3,14.4
29132.54,4.15,4.14,81.4,338,3,14.4
29134.55,4.14,4.14,82,340,3,14.4
29136.55,4.14,4.14,81.3,338,3,14.3
29138.57,4.14,4.14,82.6,344,3,14.3
29140.57,4.14,4.14,81.6,338,3,14.3
29142.58,4.14,4.14,81.4,338,3,14.4
29144.59,4.14,4.13,80.5,334,3,14.4
29146.6,4.14,4.14,81,338,3,14.4
29148.61,4.14,4.14,82.4,334,3,14.4
29150.62,4.14,4.14,81.7,338,3,14.4
29152.63,4.14,4.14,80.7,334,3,14.3
29154.64,4.14,4.13,78.2,324,3,14.4
29156.65,4.14,4.13,81.8,338,3,14.4
29158.66,4.14,4.14,81,334,3,14.4
29160.67,4.14,4.14,81.6,340,3,14.4
29162.68,4.14,4.14,77,318,3,14.4
29164.69,4.15,4.14,81.4,338,3,14.4
29166.7,4.14,4.14,81.2,334,3,14.5
29168.71,4.15,4.14,81.1,338,3,14.5
29170.72,4.14,4.14,80.9,334,3,14.5
29172.73,4.14,4.13,80.4,334,3,14.4
29174.74,4.14,4.14,80,330,3,14.4
29176.75,4.15,4.14,81.2,338,3,14.4
29178.75,4.14,4.14,78.7,334,3,14.4
29180.76,4.14,4.14,82,340,3,14.4
29182.77,4.14,4.13,80.1,330,3.1,14.4
29184.78,4.14,4.14,79.2,328,3,14.4
29186.79,4.15,4.14,80.2,344,3,14.3
29188.8,4.15,4.14,79.4,328,3,14.4
29190.81,4.14,4.13,76.5,318,3,14.4
29192.82,4.14,4.14,79.9,330,3,14.4
29194.83,4.15,4.14,80,330,3.1,14.6
29196.84,4.14,4.14,81,334,3.1,14.5
29198.85,4.14,4.14,80,330,3,14.4
29200.86,4.14,4.14,81,334,3.1,14.4
29202.87,4.14,4.14,81.8,340,3,14.4
29204.88,4.14,4.13,81.5,334,3,14.5
29206.89,4.14,4.14,80.2,330,3,14.5
29208.89,4.14,4.13,79.9,330,3.1,14.5
29210.9,4.14,4.14,78.6,328,3.1,14.4
29212.91,4.14,4.14,80.3,334,3,14.5
29214.92,4.14,4.14,81,334,3,14.5
29216.93,4.14,4.14,80.3,334,3.1,14.6
29218.94,4.15,4.14,82.6,340,3.1,14.6
29220.95,4.14,4.14,80,330,3,14.5
29222.96,4.14,4.14,79.7,328,3.1,14.6
29224.97,4.14,4.13,78.8,328,3.1,14.6
29226.98,4.14,4.14,80.4,322,3.1,14.6
29228.99,4.14,4.14,80.9,334,3.1,14.5
29230.99,4.14,4.13,76.4,322,3.1,14.5
29233,4.14,4.14,79.4,328,3.1,14.5
29235.01,4.14,4.14,80.1,334,3.1,14.6
29237.02,4.14,4.14,80.6,334,3.1,14.6
29239.03,4.14,4.13,79,328,3.1,14.5
29241.04,4.14,4.14,80.1,330,3.1,14.5
29243.05,4.14,4.14,78.9,328,3.1,14.6
29245.06,4.15,4.14,82.1,340,3.1,14.6
29247.07,4.14,4.14,80.6,334,3.1,14.6
29249.08,4.14,4.14,79.9,330,3.1,14.6
29251.08,4.15,4.14,80.1,330,3.1,14.6
29253.09,4.14,4.14,78.9,328,3.1,14.7
29255.1,4.14,4.14,78.8,328,3.1,14.5
29257.11,4.14,4.14,79.8,330,3.1,14.6
29259.12,4.14,4.14,81.8,334,3.1,14.6
29261.13,4.15,4.14,82.2,340,3.1,14.5
29263.15,4.14,4.14,81.5,338,3.1,14.7
29265.16,4.14,4.14,76.4,338,3.1,14.5
29267.16,4.15,4.14,82,340,3.1,14.6
29269.17,4.15,4.14,80,330,3.1,14.5
29271.18,4.14,4.14,80.2,330,3.2,14.6
29273.19,4.14,4.14,80.3,328,3.1,14.6
29275.2,4.15,4.14,80.7,334,3.1,14.7
29277.21,4.15,4.14,81,334,3.1,14.7
29279.23,4.14,4.14,78.8,330,3.1,14.6
29281.23,4.15,4.14,79.8,330,3.1,14.6
29283.25,4.14,4.14,79.5,334,3.1,14.6
29285.25,4.14,4.14,79.9,330,3.1,14.7
29287.26,4.14,4.14,82.1,334,3.1,14.7
29289.27,4.15,4.14,81.5,338,3.1,14.6
29291.28,4.14,4.14,81.9,340,3.1,14.6
29293.29,4.14,4.14,78.5,324,3.1,14.8
29295.3,4.14,4.14,80.9,334,3.1,14.7
29297.31,4.14,4.14,80.2,334,3.1,14.7
29299.32,4.15,4.14,80.6,334,3.2,14.7
29301.33,4.14,4.14,80.7,334,3.1,14.8
29303.34,4.14,4.14,80,334,3.2,14.7
29305.35,4.14,4.14,79.9,330,3.1,14.6
29307.36,4.15,4.14,80.2,330,3.1,14.8
29309.37,4.14,4.14,80.5,334,3.1,14.7
29311.38,4.14,4.14,78.6,324,3.2,14.7
29313.39,4.14,4.14,80.1,330,3.1,14.7
29315.4,4.15,4.14,79.9,328,3.1,14.8
29317.41,4.14,4.14,78.7,328,3.1,14.8
29319.42,4.14,4.14,80.4,330,3.2,14.8
29321.43,4.15,4.14,80.5,334,3.1,14.8
29323.44,4.14,4.14,80.2,334,3.1,14.8
29325.45,4.14,4.14,77.5,322,3.2,14.8
29327.46,4.14,4.14,80,330,3.2,14.8
29329.47,4.14,4.13,76.1,314,3.2,14.8
29331.48,4.14,4.14,79.3,330,3.2,14.8
29333.49,4.15,4.14,78.6,324,3.2,14.9
29335.5,4.14,4.14,81.1,338,3.2,14.9
29337.51,4.14,4.14,80.3,334,3.1,14.8
29339.52,4.14,4.14,76.7,318,3.2,14.9
29341.53,4.14,4.14,80.8,334,3.2,14.8
29343.54,4.14,4.14,78.1,324,3.2,15
29345.55,4.14,4.14,80.7,334,3.2,14.8
29347.56,4.15,4.14,79.2,328,3.2,14.9
29349.57,4.14,4.14,77.6,322,3.2,14.9
29351.58,4.14,4.14,78,324,3.2,14.8
29353.59,4.14,4.14,80.4,334,3.3,14.9
29355.6,4.14,4.14,80.6,334,3.2,15
29357.61,4.14,4.14,79,328,3.2,14.9
29359.62,4.15,4.14,80.1,330,3.2,14.8
29361.63,4.15,4.14,80.3,334,3.2,14.8
29363.64,4.15,4.14,79.4,328,3.2,14.9
29365.65,4.14,4.14,79.2,328,3.2,14.8
29367.66,4.14,4.14,78.6,324,3.2,14.9
29369.67,4.14,4.13,76.5,318,3.2,14.9
29371.68,4.14,4.14,79.3,328,3.2,14.9
29373.69,4.14,4.14,75.2,312,3.2,14.8
29375.7,4.14,4.14,77.1,318,3.2,14.8
29377.71,4.15,4.14,80.5,334,3.2,14.9
29379.72,4.15,4.14,80.6,334,3.2,15
29381.73,4.14,4.14,79.1,328,3.3,14.9
29383.74,4.14,4.14,77.4,322,3.2,14.8
29385.75,4.15,4.14,80.7,334,3.2,15
29387.76,4.14,4.14,79,328,3.2,14.9
29389.77,4.14,4.13,78,322,3.2,14.9
29391.78,4.14,4.14,80.5,334,3.2,15
29393.79,4.15,4.14,79.4,334,3.2,14.9
