Time,Bus Voltage,Battery Voltage,Current,Power,Temperature,Humidity
32369.75,4.11,4.11,0.7,4.0,22.4,32.8
32371.76,4.11,4.11,0.3,0.0,22.4,32.7
32373.77,4.11,4.11,0.6,4.0,22.4,33.0
32375.78,4.11,4.11,0.5,4.0,22.4,32.7
32377.78,4.11,4.11,0.6,4.0,22.4,33.1
32379.8,4.11,4.11,0.5,4.0,22.4,32.8
32381.81,4.11,4.11,0.6,4.0,22.4,32.7
32383.81,4.11,4.11,0.2,4.0,22.4,32.7
32385.83,4.11,4.11,0.3,4.0,22.4,33.0
32387.83,4.11,4.11,0.4,4.0,22.4,32.9
32389.84,4.11,4.11,0.5,4.0,22.4,32.6
32391.85,4.11,4.11,0.3,0.0,22.4,33.0
32393.86,4.11,4.11,0.2,0.0,22.4,32.9
32395.87,4.11,4.11,0.6,4.0,22.4,32.7
32397.88,4.11,4.11,0.7,4.0,22.4,32.8
32399.89,4.11,4.11,0.4,4.0,22.4,32.9
32401.9,4.11,4.11,0.7,0.0,22.4,32.9
32403.91,4.11,4.11,0.6,4.0,22.4,32.8
32405.92,4.11,4.11,0.4,4.0,22.4,32.7
32407.93,4.11,4.11,0.5,4.0,22.4,33.0
32409.94,4.11,4.11,0.4,4.0,22.4,33.2
32411.94,4.11,4.11,0.4,4.0,22.4,33.1
32413.96,4.11,4.11,0.3,0.0,22.4,32.8
32415.97,4.11,4.11,0.5,4.0,22.4,32.7
32417.98,4.11,4.11,0.5,4.0,22.4,32.9
32419.99,4.11,4.11,0.5,4.0,22.4,32.9
32422.0,4.11,4.11,0.5,0.0,22.4,33.0
32424.0,4.11,4.11,0.2,4.0,22.4,33.1
32426.01,4.11,4.11,0.4,4.0,22.4,32.9
32428.02,4.11,4.11,0.5,4.0,22.4,32.7
32430.03,4.11,4.11,0.4,4.0,22.4,32.8
32432.04,4.11,4.11,0.6,4.0,22.4,32.9
32434.05,4.11,4.11,0.3,0.0,22.4,32.8
32436.06,4.11,4.11,0.2,4.0,22.4,32.8
32438.07,4.11,4.11,0.4,0.0,22.4,32.9
32440.08,4.11,4.11,0.5,0.0,22.4,33.1
32442.09,4.1,4.1,0.4,4.0,22.4,32.9
32444.1,4.11,4.11,0.5,4.0,22.4,32.8
32446.1,4.11,4.11,0.4,4.0,22.4,32.7
32448.11,4.11,4.11,0.5,4.0,22.4,33.0
32450.12,4.11,4.11,0.4,4.0,22.4,32.7
32452.13,4.11,4.11,0.5,4.0,22.4,32.8
32454.14,4.11,4.11,0.5,4.0,22.4,32.6
32456.15,4.11,4.11,0.3,4.0,22.4,32.8
32458.16,4.11,4.11,0.4,4.0,22.4,32.9
32460.17,4.11,4.11,0.4,4.0,22.4,32.7
32462.18,4.11,4.11,0.3,0.0,22.4,32.8
32464.19,4.11,4.11,0.5,4.0,22.4,32.7
32466.2,4.11,4.11,0.5,4.0,22.4,32.9
32468.21,4.1,4.1,0.5,4.0,22.4,32.9
32470.22,4.11,4.11,0.3,4.0,22.4,32.6
32472.23,4.11,4.11,0.5,4.0,22.4,32.8
32474.24,4.11,4.11,0.5,4.0,22.4,32.8
32476.25,4.11,4.11,0.5,4.0,22.4,33.1
32478.26,4.11,4.11,0.6,4.0,22.4,33.1
32480.26,4.1,4.1,0.6,4.0,22.4,32.8
32482.27,4.11,4.11,0.7,4.0,22.4,32.9
32484.28,4.11,4.11,0.4,4.0,22.4,33.0
32486.29,4.11,4.11,0.4,4.0,22.4,33.0
32488.31,4.11,4.11,0.6,4.0,22.4,32.6
32490.31,4.11,4.11,0.5,4.0,22.4,33.2
32492.32,4.1,4.1,0.4,4.0,22.4,32.9
32494.33,4.11,4.11,0.4,4.0,22.4,32.7
32496.34,4.11,4.11,0.4,4.0,22.4,32.7
32498.35,4.11,4.11,0.4,0.0,22.4,32.8
32500.36,4.11,4.11,0.8,4.0,22.4,32.6
32502.37,4.11,4.11,0.6,4.0,22.4,32.7
32504.38,4.11,4.11,0.2,0.0,22.4,33.0
32506.39,4.11,4.11,0.6,4.0,22.4,32.8
32508.4,4.1,4.1,0.2,4.0,22.4,32.7
32510.41,4.11,4.11,0.4,4.0,22.4,32.7
32512.42,4.1,4.1,0.5,4.0,22.4,33.0
32514.43,4.11,4.11,0.4,4.0,22.4,32.9
32516.44,4.11,4.11,0.5,4.0,22.4,32.7
32518.44,4.11,4.11,0.4,4.0,22.4,33.1
32520.45,4.11,4.11,0.7,4.0,22.4,33.1
32522.47,4.11,4.11,0.5,4.0,22.4,33.1
32524.47,4.11,4.11,0.5,4.0,22.4,32.8
32526.48,4.11,4.11,0.5,4.0,22.4,32.8
32528.49,4.11,4.11,0.6,4.0,22.4,32.9
32530.5,4.11,4.11,0.4,4.0,22.4,32.7
32532.51,4.11,4.11,0.7,4.0,22.4,32.8
32534.52,4.11,4.11,0.6,4.0,22.4,32.7
32536.53,4.1,4.1,0.5,4.0,22.4,32.8
32538.54,4.11,4.11,0.5,4.0,22.4,33.1
32540.55,4.11,4.11,0.5,4.0,22.4,32.9
32542.56,4.11,4.11,0.4,4.0,22.4,32.8
32544.57,4.11,4.11,0.6,4.0,22.4,33.0
32546.58,4.11,4.11,0.6,4.0,22.4,32.7
32548.58,4.11,4.11,0.5,4.0,22.4,32.8
32550.59,4.11,4.11,0.4,4.0,22.4,33.1
32552.6,4.11,4.11,0.4,4.0,22.4,32.7
32554.61,4.1,4.1,0.3,0.0,22.4,32.9
32556.62,4.11,4.11,0.5,4.0,22.4,32.9
32558.63,4.11,4.11,0.6,4.0,22.4,32.8
32560.64,4.11,4.11,0.4,4.0,22.4,32.8
32562.65,4.11,4.11,0.6,0.0,22.4,32.9
32564.66,4.11,4.11,0.6,4.0,22.4,32.7
32566.67,4.11,4.11,0.7,4.0,22.4,32.7
32568.68,4.11,4.11,0.8,4.0,22.4,32.8
32570.69,4.11,4.11,0.4,4.0,22.4,33.3
32572.7,4.11,4.11,0.3,0.0,22.4,32.8
32574.71,4.11,4.11,0.6,4.0,22.4,33.0
32576.72,4.11,4.11,0.5,4.0,22.4,33.1
32578.73,4.11,4.11,0.5,4.0,22.4,32.8
32580.74,4.11,4.11,0.4,4.0,22.4,32.8
32582.75,4.11,4.11,0.5,4.0,22.4,33.0
32584.76,4.11,4.11,0.5,4.0,22.4,32.9
32586.76,4.11,4.11,0.4,4.0,22.4,32.7
32588.77,4.11,4.11,0.7,4.0,22.4,33.2
32590.78,4.11,4.11,0.5,4.0,22.4,32.8
32592.79,4.1,4.1,0.4,4.0,22.4,32.6
32594.8,4.11,4.11,0.2,0.0,22.4,32.8
32596.81,4.11,4.11,0.3,0.0,22.4,32.8
32598.82,4.11,4.11,0.4,4.0,22.4,32.8
32600.83,4.11,4.11,0.5,4.0,22.4,33.0
32602.84,4.11,4.11,0.6,4.0,22.4,32.7
32604.85,4.11,4.11,0.5,4.0,22.4,32.7
32606.86,4.11,4.11,0.6,4.0,22.4,33.1
32608.87,4.11,4.11,0.6,4.0,22.4,32.9
32610.88,4.11,4.11,0.3,0.0,22.4,32.8
32612.89,4.11,4.11,0.3,0.0,22.4,33.0
32614.9,4.1,4.1,0.5,4.0,22.4,32.8
32616.91,4.11,4.11,0.5,4.0,22.4,32.7
32618.91,4.11,4.11,0.5,0.0,22.4,32.7
32620.92,4.11,4.11,0.7,4.0,22.4,33.0
32622.93,4.11,4.11,0.5,4.0,22.4,32.6
32624.94,4.11,4.11,0.4,4.0,22.4,32.9
32626.95,4.11,4.11,0.6,4.0,22.4,33.3
32628.97,4.11,4.11,0.2,0.0,22.4,32.9
32630.97,4.11,4.11,0.5,4.0,22.4,32.7
32632.98,4.11,4.11,0.5,4.0,22.4,32.7
32634.99,4.11,4.11,0.8,4.0,22.4,33.1
32637.0,4.11,4.11,0.5,4.0,22.4,32.9
32639.01,4.11,4.11,0.3,4.0,22.4,32.7
32641.02,4.11,4.11,0.6,0.0,22.4,33.0
32643.03,4.11,4.11,0.4,4.0,22.4,33.0
32645.04,4.11,4.11,0.4,4.0,22.4,32.8
32647.05,4.11,4.11,0.3,0.0,22.4,32.8
32649.06,4.11,4.11,0.2,0.0,22.4,32.8
32651.07,4.11,4.11,0.6,4.0,22.4,32.9
32653.08,4.11,4.11,0.4,4.0,22.4,32.8
32655.08,4.11,4.11,0.4,0.0,22.4,32.7
32657.1,4.11,4.11,0.5,4.0,22.4,32.7
32659.1,4.11,4.11,0.4,4.0,22.4,33.0
32661.11,4.11,4.11,0.5,4.0,22.4,32.7
32663.12,4.11,4.11,0.3,0.0,22.4,33.0
32665.13,4.11,4.11,0.6,4.0,22.4,32.9
32667.14,4.11,4.11,0.5,4.0,22.4,32.8
32669.15,4.11,4.11,0.5,0.0,22.4,32.8
32671.16,4.11,4.11,0.7,4.0,22.4,33.1
32673.17,4.11,4.11,0.5,4.0,22.4,32.6
32675.18,4.11,4.11,0.7,4.0,22.4,33.4
32677.19,4.11,4.11,0.5,0.0,22.4,32.7
32679.2,4.11,4.11,0.4,4.0,22.4,32.9
32681.21,4.11,4.11,0.4,4.0,22.4,32.8
32683.22,4.1,4.1,0.5,4.0,22.4,32.7
32685.23,4.11,4.11,0.5,4.0,22.4,32.9
32687.24,4.11,4.11,0.6,4.0,22.4,32.9
32689.25,4.11,4.11,0.4,4.0,22.4,32.8
32691.26,4.11,4.11,0.5,4.0,22.4,32.6
32693.26,4.11,4.11,0.6,4.0,22.4,32.8
32695.27,4.11,4.11,0.5,4.0,22.4,32.7
32697.28,4.11,4.11,0.3,0.0,22.4,32.9
32699.29,4.11,4.11,0.4,4.0,22.4,32.7
32701.3,4.11,4.11,0.6,4.0,22.4,32.7
32703.31,4.11,4.11,0.4,4.0,22.4,33.0
32705.32,4.11,4.11,0.5,4.0,22.4,32.9
32707.33,4.11,4.11,0.6,4.0,22.4,32.9
32709.34,4.11,4.11,0.6,4.0,22.4,33.0
32711.35,4.11,4.11,0.3,4.0,22.4,32.9
32713.36,4.11,4.11,0.5,4.0,22.4,32.8
32715.37,4.11,4.11,0.6,4.0,22.4,32.7
32717.38,4.11,4.11,0.2,0.0,22.4,32.8
32719.39,4.11,4.11,0.3,0.0,22.4,32.7
32721.4,4.11,4.11,0.4,4.0,22.4,32.8
32723.41,4.1,4.1,0.4,4.0,22.4,32.8
32725.42,4.1,4.1,0.4,4.0,22.4,32.6
32727.43,4.11,4.11,0.5,4.0,22.4,32.8
32729.44,4.11,4.11,0.3,0.0,22.4,33.1
32731.44,4.11,4.11,0.5,4.0,22.4,33.2
32733.45,4.1,4.1,0.3,0.0,22.4,32.8
32735.46,4.11,4.11,0.4,4.0,22.4,32.7
32737.47,4.11,4.11,0.4,4.0,22.4,33.0
32739.48,4.11,4.11,0.5,4.0,22.4,32.7
32741.49,4.11,4.11,0.6,4.0,22.4,33.2
32743.5,4.11,4.11,0.5,4.0,22.4,33.2
32745.51,4.11,4.11,0.3,0.0,22.4,33.1
32747.52,4.11,4.11,0.4,4.0,22.4,33.1
32749.53,4.11,4.11,0.4,4.0,22.4,32.6
32751.54,4.11,4.11,0.6,4.0,22.4,32.8
32753.55,4.11,4.11,0.4,4.0,22.4,32.6
32755.56,4.11,4.11,0.4,4.0,22.4,32.8
32757.57,4.11,4.11,0.2,0.0,22.4,32.7
32759.58,4.1,4.1,0.6,4.0,22.4,32.6
32761.58,4.11,4.11,0.4,4.0,22.4,32.9
32763.59,4.11,4.11,0.4,4.0,22.4,33.0
32765.6,4.11,4.11,0.5,4.0,22.4,32.7
32767.61,4.11,4.11,0.5,4.0,22.4,32.8
32769.62,4.11,4.11,0.4,4.0,22.4,32.7
32771.63,4.11,4.11,0.5,4.0,22.4,32.7
32773.64,4.11,4.11,0.5,4.0,22.4,32.9
32775.65,4.11,4.11,0.6,4.0,22.4,32.6
32777.66,4.11,4.11,0.5,4.0,22.4,32.9
32779.67,4.11,4.11,0.9,4.0,22.4,32.7
32781.68,4.11,4.11,0.6,0.0,22.4,32.8
32783.69,4.11,4.11,0.3,4.0,22.4,32.8
32785.7,4.11,4.11,0.4,4.0,22.4,32.7
32787.71,4.11,4.11,0.4,4.0,22.4,32.9
32789.72,4.11,4.11,0.6,4.0,22.4,32.8
32791.73,4.11,4.11,0.5,4.0,22.4,32.9
32793.73,4.11,4.11,0.4,4.0,22.4,32.8
32795.74,4.11,4.11,0.5,4.0,22.4,33.1
32797.76,4.11,4.11,0.5,4.0,22.4,32.7
32799.76,4.11,4.11,0.6,0.0,22.4,32.7
32801.77,4.11,4.11,0.6,4.0,22.4,32.9
32803.78,4.11,4.11,0.4,4.0,22.4,32.7
32805.79,4.11,4.11,0.3,0.0,22.4,32.8
32807.8,4.11,4.11,0.4,4.0,22.4,32.8
32809.81,4.11,4.11,0.7,4.0,22.4,33.0
32811.82,4.11,4.11,0.4,4.0,22.4,33.0
32813.83,4.11,4.11,0.3,4.0,22.4,33.2
32815.84,4.11,4.11,0.3,0.0,22.4,33.0
32817.85,4.11,4.11,0.6,4.0,22.4,32.9
32819.85,4.11,4.11,0.2,4.0,22.4,33.0
32821.87,4.11,4.11,0.5,4.0,22.4,32.9
32823.87,4.11,4.11,0.5,4.0,22.4,32.8
32825.88,4.11,4.11,0.5,4.0,22.4,33.1
32827.89,4.11,4.11,0.7,4.0,22.4,32.9
32829.9,4.11,4.11,0.6,4.0,22.4,32.7
32831.91,4.11,4.11,0.4,4.0,22.4,32.9
32833.92,4.11,4.11,0.4,4.0,22.4,33.1
32835.93,4.11,4.11,0.5,0.0,22.4,32.9
32837.94,4.11,4.11,0.3,4.0,22.4,32.7
32839.95,4.11,4.11,0.5,4.0,22.4,32.6
32841.96,4.11,4.11,0.5,4.0,22.4,32.8
32843.97,4.11,4.11,0.5,4.0,22.4,32.8
32845.98,4.11,4.11,0.4,4.0,22.4,33.0
32847.99,4.1,4.1,0.4,4.0,22.4,32.9
32850.0,4.11,4.11,0.5,4.0,22.4,33.2
32852.01,4.11,4.11,0.5,4.0,22.4,33.1
32854.01,4.11,4.11,0.4,0.0,22.4,33.1
32856.03,4.11,4.11,0.3,4.0,22.4,33.0
32858.03,4.11,4.11,0.4,4.0,22.4,32.7
32860.04,4.11,4.11,0.3,0.0,22.4,32.9
32862.05,4.11,4.11,0.4,4.0,22.4,32.7
32864.06,4.1,4.1,0.5,4.0,22.4,32.7
32866.07,4.11,4.11,0.3,0.0,22.4,32.7
32868.08,4.11,4.11,0.6,4.0,22.4,32.9
32870.09,4.11,4.11,0.5,4.0,22.4,33.1
32872.1,4.11,4.11,0.4,0.0,22.4,32.8
32874.11,4.11,4.11,0.5,4.0,22.4,32.9
32876.12,4.11,4.11,0.4,4.0,22.4,32.7
32878.13,4.11,4.11,0.3,0.0,22.4,32.9
32880.14,4.11,4.11,0.5,4.0,22.4,32.8
32882.15,4.11,4.11,0.6,4.0,22.4,32.9
32884.16,4.11,4.11,0.5,4.0,22.4,32.9
32886.17,4.11,4.11,0.1,4.0,22.4,32.6
32888.17,4.11,4.11,0.3,0.0,22.4,32.9
32890.19,4.11,4.11,0.5,4.0,22.4,32.8
32892.19,4.11,4.11,0.5,4.0,22.4,33.0
32894.2,4.11,4.11,0.2,0.0,22.4,32.8
32896.21,4.11,4.11,0.6,4.0,22.4,32.8
32898.22,4.11,4.11,0.6,4.0,22.4,33.0
32900.23,4.11,4.11,0.2,4.0,22.4,32.6
32902.24,4.1,4.1,0.3,0.0,22.4,33.0
32904.25,4.11,4.11,0.4,0.0,22.4,33.0
32906.26,4.11,4.11,0.6,4.0,22.4,33.1
32908.27,4.11,4.11,0.6,4.0,22.4,32.9
32910.28,4.11,4.11,0.5,4.0,22.4,32.8
32912.29,4.11,4.11,0.4,4.0,22.4,32.8
32914.3,4.11,4.11,0.6,4.0,22.4,33.0
32916.31,4.11,4.11,0.4,4.0,22.4,32.8
32918.32,4.11,4.11,0.3,0.0,22.4,33.2
32920.33,4.11,4.11,0.4,4.0,22.4,32.8
32922.33,4.11,4.11,0.4,4.0,22.4,32.8
32924.35,4.11,4.11,0.6,4.0,22.4,33.1
32926.35,4.11,4.11,0.6,4.0,22.4,33.1
32928.37,4.11,4.11,0.3,0.0,22.4,33.1
32930.37,4.11,4.11,0.4,4.0,22.4,32.9
32932.38,4.11,4.11,0.6,4.0,22.4,32.8
32934.39,4.11,4.11,0.4,4.0,22.4,32.8
32936.4,4.11,4.11,0.6,0.0,22.4,32.6
32938.41,4.11,4.11,0.6,4.0,22.4,32.7
32940.42,4.11,4.11,0.3,0.0,22.4,32.9
32942.43,4.11,4.11,0.6,4.0,22.4,32.8
32944.44,4.11,4.11,0.4,4.0,22.4,32.9
32946.45,4.1,4.1,0.5,4.0,22.4,32.7
32948.46,4.11,4.11,0.2,0.0,22.4,33.0
32950.47,4.11,4.11,0.7,4.0,22.4,32.9
32952.48,4.11,4.11,0.3,0.0,22.4,33.0
32954.49,4.11,4.11,0.3,0.0,22.4,32.9
32956.5,4.11,4.11,0.6,4.0,22.4,32.8
32958.51,4.11,4.11,0.7,4.0,22.4,32.8
32960.51,4.11,4.11,0.4,4.0,22.4,32.6
32962.53,4.11,4.11,0.5,4.0,22.4,32.7
32964.53,4.11,4.11,0.7,4.0,22.4,32.7
32966.54,4.11,4.11,0.5,4.0,22.4,32.6
32968.55,4.11,4.11,0.5,4.0,22.4,32.7
32970.56,4.11,4.11,0.7,4.0,22.4,32.8
32972.57,4.11,4.11,0.5,4.0,22.4,33.0
32974.58,4.11,4.11,0.6,4.0,22.4,32.7
32976.59,4.11,4.11,0.3,4.0,22.4,32.6
32978.6,4.11,4.11,0.5,4.0,22.4,32.9
32980.61,4.11,4.11,0.6,4.0,22.4,33.1
32982.62,4.11,4.11,0.4,4.0,22.4,32.7
32984.63,4.11,4.11,0.5,4.0,22.4,32.7
32986.64,4.11,4.11,0.1,0.0,22.4,32.7
32988.65,4.11,4.11,0.4,4.0,22.4,32.9
32990.66,4.11,4.11,0.5,4.0,22.4,33.0
32992.67,4.11,4.11,0.5,4.0,22.4,32.7
32994.67,4.11,4.11,0.3,4.0,22.4,33.2
32996.69,4.11,4.11,0.5,4.0,22.4,32.7
32998.69,4.11,4.11,0.5,4.0,22.4,33.0
33000.71,4.11,4.11,0.5,4.0,22.4,32.8
33002.71,4.11,4.11,0.4,4.0,22.4,32.8
33004.72,4.11,4.11,0.6,4.0,22.4,32.8
33006.73,4.11,4.11,0.4,4.0,22.4,32.9
33008.74,4.11,4.11,0.5,4.0,22.4,32.8
33010.75,4.11,4.11,0.6,4.0,22.4,32.8
33012.76,4.11,4.11,0.5,4.0,22.4,32.7
33014.77,4.11,4.11,0.4,0.0,22.4,32.8
33016.78,4.11,4.11,0.5,4.0,22.4,33.1
33018.79,4.11,4.11,0.6,4.0,22.4,32.7
33020.8,4.11,4.11,0.5,4.0,22.4,33.0
33022.81,4.11,4.11,0.4,4.0,22.4,32.8
33024.82,4.11,4.11,0.4,4.0,22.4,32.7
33026.83,4.11,4.11,0.5,4.0,22.4,32.9
33028.84,4.11,4.11,0.5,0.0,22.4,32.7
33030.85,4.11,4.11,0.3,4.0,22.4,32.7
33032.86,4.11,4.11,0.5,4.0,22.4,32.7
33034.87,4.11,4.11,0.4,4.0,22.4,32.9
33036.87,4.11,4.11,0.6,4.0,22.4,33.0
33038.89,4.11,4.11,0.3,0.0,22.4,32.7
33040.89,4.11,4.11,0.4,4.0,22.4,32.9
33042.91,4.11,4.11,0.3,0.0,22.4,33.1
33044.91,4.11,4.11,0.4,4.0,22.4,32.9
33046.92,4.11,4.11,0.4,0.0,22.4,32.6
33048.93,4.11,4.11,0.3,4.0,22.4,32.9
33050.94,4.11,4.11,0.5,4.0,22.4,32.7
33052.95,4.11,4.11,0.4,0.0,22.4,32.6
33054.96,4.11,4.11,0.5,4.0,22.4,33.1
33056.97,4.11,4.11,0.7,4.0,22.4,33.0
33058.98,4.11,4.11,0.2,0.0,22.4,32.7
33060.99,4.11,4.11,0.5,4.0,22.4,32.7
33063.0,4.11,4.11,0.4,4.0,22.4,32.9
33065.01,4.11,4.11,0.3,4.0,22.4,33.1
33067.02,4.11,4.11,0.3,4.0,22.4,32.6
33069.03,4.11,4.11,0.5,4.0,22.4,32.9
33071.04,4.11,4.11,0.6,4.0,22.4,32.7
33073.05,4.11,4.11,0.3,4.0,22.4,32.6
33075.05,4.11,4.11,0.4,4.0,22.4,33.1
33077.07,4.11,4.11,0.6,4.0,22.4,32.6
33079.07,4.11,4.11,0.5,4.0,22.4,32.7
33081.08,4.11,4.11,0.6,4.0,22.4,33.1
33083.1,4.1,4.1,0.3,0.0,22.4,32.7
33085.1,4.11,4.11,0.4,4.0,22.4,32.9
33087.11,4.11,4.11,0.5,4.0,22.4,33.2
33089.12,4.11,4.11,0.5,0.0,22.4,32.6
33091.13,4.11,4.11,0.2,0.0,22.4,32.8
33093.14,4.1,4.1,0.6,4.0,22.4,32.9
33095.15,4.11,4.11,0.6,4.0,22.4,33.2
33097.16,4.11,4.11,0.4,4.0,22.4,32.6
33099.17,4.11,4.11,0.4,4.0,22.4,32.9
33101.17,4.11,4.11,0.4,4.0,22.4,32.6
33103.19,4.11,4.11,0.4,4.0,22.4,32.9
33105.19,4.11,4.11,0.7,4.0,22.4,33.0
33107.21,4.11,4.11,0.5,4.0,22.4,32.7
33109.21,4.11,4.11,0.3,4.0,22.4,33.1
33111.22,4.11,4.11,0.4,4.0,22.4,32.7
33113.23,4.11,4.11,0.5,0.0,22.4,32.7
33115.24,4.11,4.11,0.6,4.0,22.4,32.8
33117.25,4.11,4.11,0.8,4.0,22.4,33.2
33119.26,4.11,4.11,0.7,4.0,22.4,32.7
33121.27,4.11,4.11,0.5,4.0,22.4,32.9
33123.28,4.11,4.11,0.7,4.0,22.4,33.2
33125.29,4.11,4.11,0.4,4.0,22.4,32.6
33127.3,4.11,4.11,0.5,0.0,22.4,32.8
33129.31,4.11,4.11,0.4,4.0,22.4,32.7
33131.32,4.1,4.1,0.5,4.0,22.4,33.2
33133.33,4.11,4.11,0.5,4.0,22.4,33.2
33135.34,4.11,4.11,0.5,4.0,22.4,32.9
33137.35,4.11,4.11,0.5,4.0,22.4,32.6
33139.35,4.11,4.11,0.6,4.0,22.4,32.9
33141.37,4.11,4.11,0.4,4.0,22.4,33.0
33143.37,4.11,4.11,0.4,4.0,22.4,33.0
33145.39,4.11,4.11,0.4,4.0,22.4,32.8
33147.39,4.11,4.11,0.7,4.0,22.4,32.7
33149.4,4.11,4.11,0.3,0.0,22.4,32.9
33151.41,4.11,4.11,0.4,4.0,22.4,32.9
33153.42,4.11,4.11,0.4,4.0,22.4,32.6
33155.43,4.11,4.11,0.4,4.0,22.4,33.1
33157.44,4.11,4.11,0.4,4.0,22.4,32.7
33159.45,4.11,4.11,0.4,4.0,22.4,32.8
33161.46,4.11,4.11,0.4,4.0,22.4,32.7
33163.47,4.11,4.11,0.6,4.0,22.4,32.8
33165.48,4.11,4.11,0.3,4.0,22.4,32.7
33167.49,4.11,4.11,0.6,4.0,22.4,33.0
33169.5,4.11,4.11,0.6,4.0,22.4,32.6
33171.51,4.11,4.11,0.6,4.0,22.4,32.9
33173.52,4.11,4.11,0.3,0.0,22.4,32.6
33175.53,4.11,4.11,0.4,4.0,22.4,32.9
33177.54,4.11,4.11,0.6,4.0,22.4,33.0
33179.55,4.11,4.11,0.6,4.0,22.4,32.7
33181.56,4.11,4.11,0.6,4.0,22.4,32.9
33183.57,4.11,4.11,0.5,4.0,22.4,33.1
33185.57,4.1,4.1,0.7,4.0,22.4,32.7
33187.58,4.11,4.11,0.7,0.0,22.4,33.1
33189.6,4.1,4.1,0.4,4.0,22.4,32.7
33191.6,4.11,4.11,0.6,4.0,22.4,33.0
33193.62,4.11,4.11,0.4,4.0,22.4,32.8
33195.62,4.11,4.11,0.3,0.0,22.4,32.9
33197.63,4.11,4.11,0.5,4.0,22.4,33.2
33199.64,4.11,4.11,0.5,4.0,22.4,32.8
33201.65,4.11,4.11,0.6,0.0,22.4,33.0
33203.66,4.11,4.11,0.6,4.0,22.4,32.8
33205.67,4.1,4.1,0.5,4.0,22.4,33.1
33207.68,4.11,4.11,0.5,4.0,22.4,33.0
33209.69,4.11,4.11,0.3,0.0,22.4,32.8
33211.7,4.11,4.11,0.7,4.0,22.4,32.8
33213.71,4.11,4.11,0.5,4.0,22.4,32.7
33215.72,4.11,4.11,0.6,4.0,22.4,33.0
33217.73,4.11,4.11,0.5,4.0,22.4,33.0
33219.73,4.11,4.11,0.3,4.0,22.4,33.0
33221.75,4.11,4.11,0.5,0.0,22.4,32.7
33223.76,4.11,4.11,0.7,4.0,22.4,33.0
33225.76,4.11,4.11,0.4,0.0,22.4,32.7
33227.78,4.11,4.11,0.5,4.0,22.4,32.9
33229.78,4.11,4.11,0.3,0.0,22.4,32.9
33231.79,4.1,4.1,0.6,4.0,22.4,32.8
33233.8,4.11,4.11,0.6,4.0,22.4,32.8
33235.81,4.11,4.11,0.6,4.0,22.4,32.9
33237.82,4.11,4.11,0.7,4.0,22.4,33.3
33239.83,4.1,4.1,0.5,4.0,22.4,32.7
33241.84,4.11,4.11,0.5,4.0,22.4,33.3
33243.85,4.1,4.1,0.6,4.0,22.4,33.0
33245.86,4.11,4.11,0.6,4.0,22.4,32.9
33247.87,4.1,4.1,0.5,4.0,22.4,32.7
33249.88,4.11,4.11,0.5,4.0,22.4,33.1
33251.89,4.11,4.11,0.3,0.0,22.4,32.8
33253.9,4.11,4.11,0.5,0.0,22.4,32.8
33255.91,4.11,4.11,0.6,4.0,22.4,33.0
33257.92,4.11,4.11,0.4,4.0,22.4,32.9
33259.93,4.11,4.11,0.3,0.0,22.4,32.9
33261.94,4.11,4.11,0.6,4.0,22.4,32.6
33263.95,4.11,4.11,0.4,4.0,22.4,32.8
33265.96,4.11,4.11,0.5,4.0,22.4,32.8
33267.96,4.11,4.11,0.4,4.0,22.4,33.1
33269.98,4.11,4.11,0.6,4.0,22.4,33.1
33271.98,4.11,4.11,0.7,4.0,22.4,32.8
33274.0,4.1,4.1,0.4,0.0,22.4,32.7
33276.0,4.11,4.11,0.3,4.0,22.4,33.1
33278.01,4.11,4.11,0.4,4.0,22.4,33.0
33280.02,4.11,4.11,0.6,4.0,22.4,32.7
33282.03,4.1,4.1,0.5,4.0,22.4,32.7
33284.04,4.11,4.11,0.4,4.0,22.4,32.8
33286.05,4.11,4.11,0.5,4.0,22.4,32.8
33288.06,4.11,4.11,0.5,4.0,22.4,32.7
33290.07,4.1,4.1,0.5,4.0,22.4,33.3
33292.08,4.11,4.11,0.7,4.0,22.4,33.0
33294.09,4.11,4.11,0.5,4.0,22.4,33.2
33296.1,4.1,4.1,0.5,4.0,22.4,33.0
33298.11,4.11,4.11,0.5,4.0,22.4,32.8
33300.12,4.11,4.11,0.6,4.0,22.4,32.9
33302.12,4.1,4.1,0.4,4.0,22.4,32.7
33304.14,4.11,4.11,0.4,4.0,22.4,32.9
33306.14,4.11,4.11,0.3,4.0,22.4,33.2
33308.16,4.1,4.1,0.4,4.0,22.4,33.1
33310.16,4.11,4.11,0.7,0.0,22.4,32.9
33312.17,4.11,4.11,0.4,0.0,22.4,32.8
33314.18,4.11,4.11,0.7,4.0,22.4,32.8
33316.19,4.11,4.11,0.3,0.0,22.4,32.8
33318.2,4.11,4.11,0.6,4.0,22.4,33.0
33320.21,4.11,4.11,0.6,4.0,22.4,32.8
33322.22,4.11,4.11,0.5,4.0,22.4,32.7
33324.23,4.11,4.11,0.6,4.0,22.4,32.6
33326.24,4.11,4.11,0.4,4.0,22.4,32.7
33328.25,4.11,4.11,0.5,4.0,22.4,33.0
33330.26,4.11,4.11,0.6,4.0,22.4,33.2
33332.27,4.11,4.11,0.3,0.0,22.4,32.7
33334.28,4.11,4.11,0.6,4.0,22.4,33.0
